	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_31251_3.txt	31251	3	0.952193529807	0.957857348565	0.954785446866	0.953281494992	0.958081341397	0.964769127388	0.958497328086	0.954657450962	0.995680138236	0.947105692618	0.960897251288	0.962433202138
alpha_rarefaction_31251_4.txt	31251	4	0.951457553358	0.958145339349	0.954561454033	0.952769511376	0.958497328086	0.964001151963	0.958017343445	0.953473488848	0.994944161787	0.946369716169	0.96096124924	0.962465201114
alpha_rarefaction_31251_5.txt	31251	5	0.951905539023	0.958593325014	0.956129403859	0.952513519567	0.957697353685	0.963681162203	0.958081341397	0.953697481681	0.995264151547	0.946593709001	0.961825221593	0.961217241048
alpha_rarefaction_31251_6.txt	31251	6	0.952353524687	0.957633355733	0.955777415123	0.9527375124	0.9574093629	0.962593197018	0.959457297366	0.952129531855	0.995072157691	0.944129787847	0.961537230809	0.96096124924
alpha_rarefaction_31251_7.txt	31251	7	0.9527375124	0.958241336277	0.955169434578	0.953569485776	0.956385395667	0.964225144795	0.956833381332	0.953569485776	0.995456145403	0.94700969569	0.962529199066	0.960289270743
alpha_rarefaction_31251_8.txt	31251	8	0.952801510352	0.958433330133	0.95475344789	0.953921474513	0.957313365972	0.964705129436	0.958721320918	0.954465457105	0.994496176122	0.947105692618	0.962177210329	0.962081213401
alpha_rarefaction_31251_9.txt	31251	9	0.95305750216	0.958497328086	0.955041438674	0.953921474513	0.95862532399	0.96313717961	0.958209337301	0.953953473489	0.995296150523	0.9488656363	0.961761223641	0.960385267671
alpha_rarefaction_35714_0.txt	35714	0	0.955843646749	0.962115696926	0.959315674525	0.956543652349	0.960855686845	0.965419723358	0.96172369379	0.957243657949	0.99593996752	0.951559612477	0.964047712382	0.963375707006
alpha_rarefaction_35714_1.txt	35714	1	0.956515652125	0.962087696702	0.958307666461	0.956683653469	0.960771686173	0.96536372291	0.96102368819	0.957411659293	0.995603964832	0.950131601053	0.965531724254	0.962871702974
alpha_rarefaction_35714_2.txt	35714	2	0.957075656605	0.961975695806	0.959567676541	0.955983647869	0.959567676541	0.965671725374	0.960883687069	0.956683653469	0.995967967744	0.951363610909	0.964887719102	0.963011704094
