	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_17862_9.txt	17862	9	0.989088473254	0.813920000838	0.936566651699	0.903340382111	0.869751342986	0.641259898212	0.969196113961	0.980361123658	0.916400486688	0.96080599567	0.978746203382	0.755744450722
alpha_rarefaction_22325_0.txt	22325	0	0.988999082825	0.814442341015	0.937427939342	0.904911769405	0.866448555832	0.637160581805	0.968988807059	0.980563969357	0.915502472509	0.960288548108	0.978546275436	0.753226394666
alpha_rarefaction_22325_1.txt	22325	1	0.988855476902	0.813654179766	0.934973817761	0.908225849177	0.869401443854	0.63857227133	0.970058305421	0.980711210874	0.916955718548	0.959305200458	0.978902683933	0.755992366659
alpha_rarefaction_22325_2.txt	22325	2	0.989119518866	0.818009299153	0.934882879783	0.903870232203	0.863966966665	0.645450508308	0.96924002814	0.980900530567	0.91718742139	0.960549307605	0.979049367671	0.754316723452
alpha_rarefaction_22325_3.txt	22325	3	0.988996763429	0.817685414365	0.935296863875	0.907167783269	0.869144480462	0.633519158216	0.968762112185	0.980690601154	0.916393028269	0.959569274524	0.979222383375	0.756227957901
alpha_rarefaction_22325_4.txt	22325	4	0.988968705961	0.818635857089	0.935770277472	0.908271916072	0.868391595701	0.633518199158	0.968900072105	0.980709718114	0.918197470183	0.959548383909	0.978883486718	0.758793037298
alpha_rarefaction_22325_5.txt	22325	5	0.988955548004	0.81699762919	0.936588466472	0.903881187135	0.866219525512	0.637477187381	0.969115109806	0.98111162369	0.916295750073	0.959188472241	0.978837965563	0.75834000469
alpha_rarefaction_22325_6.txt	22325	6	0.988950411625	0.817745867134	0.934860849534	0.90540102552	0.867208763946	0.637877652364	0.969124941156	0.98039157965	0.916496799168	0.960344554699	0.978612879821	0.756927933949
alpha_rarefaction_22325_7.txt	22325	7	0.989331851943	0.815161578483	0.93634723324	0.904307394203	0.866089567107	0.635998797164	0.969809231186	0.980769954191	0.916507196322	0.959904989034	0.978303176253	0.758406123526
alpha_rarefaction_22325_8.txt	22325	8	0.989117588711	0.819471192766	0.93637714462	0.90444089992	0.870602353254	0.632083652748	0.969681945303	0.980740123067	0.917091768376	0.960667480428	0.978773154898	0.759082432105
alpha_rarefaction_22325_9.txt	22325	9	0.989070655051	0.816040621532	0.934798302086	0.907648243336	0.869196293681	0.633080784351	0.969859355018	0.980443701854	0.916875165685	0.958938479075	0.979435723664	0.755928787922
alpha_rarefaction_26788_0.txt	26788	0	0.989310982907	0.817471990237	0.935363230867	0.906886576708	0.869534263234	0.635538590031	0.968848947606	0.980584424005	0.916959651935	0.960092288241	0.978691305575	0.756837816188
alpha_rarefaction_26788_1.txt	26788	1	0.98917855202	0.818069729684	0.933741312031	0.905655244819	0.868053526716	0.630485739638	0.96924886291	0.980664555338	0.916758550187	0.960088706844	0.978746952412	0.755584580639
alpha_rarefaction_26788_2.txt	26788	2	0.989054443353	0.817238998721	0.93576955088	0.905045821934	0.867609319139	0.638528025838	0.969741345498	0.980707529323	0.916893651097	0.959728482344	0.978813833967	0.753875671466
alpha_rarefaction_26788_3.txt	26788	3	0.989115343836	0.815536488684	0.937320747564	0.904968185037	0.868566263014	0.635511672413	0.969394769329	0.980644368519	0.915884769989	0.960311349932	0.978301563113	0.754273936819
alpha_rarefaction_26788_4.txt	26788	4	0.989088164233	0.816505141081	0.936941568135	0.905861474795	0.866141628942	0.633929689645	0.968821650946	0.980954199827	0.916496375157	0.959954233027	0.978912429705	0.757982678923
alpha_rarefaction_26788_5.txt	26788	5	0.988921572107	0.817557174547	0.936462639116	0.905859950262	0.866927457261	0.636233654306	0.969466734518	0.980429576634	0.917431763756	0.95905190477	0.979008277382	0.750167676299
alpha_rarefaction_26788_6.txt	26788	6	0.988990652669	0.817570778284	0.936386420843	0.905740900145	0.869405397022	0.639023064178	0.968915307978	0.980608679961	0.916291154105	0.959591394247	0.978373731759	0.754401835914
alpha_rarefaction_26788_7.txt	26788	7	0.989102790828	0.819414785579	0.936246478775	0.90494144858	0.869634812715	0.643920735538	0.968702639848	0.98096696744	0.916951795157	0.960489731406	0.978616662002	0.752777088192
alpha_rarefaction_26788_8.txt	26788	8	0.989258672205	0.816888726884	0.934123473636	0.905952191457	0.867041317835	0.636006696818	0.968642096112	0.98085243518	0.91583414547	0.959869227091	0.978750536596	0.757842538973
alpha_rarefaction_26788_9.txt	26788	9	0.989022478334	0.816361129877	0.936059476864	0.907041159306	0.868658440106	0.634244403917	0.969049505874	0.980237811604	0.915130391079	0.958922442122	0.978951262089	0.750871288549
alpha_rarefaction_31251_0.txt	31251	0	0.989109687967	0.816941838662	0.936495337579	0.904363448709	0.868243417004	0.6401695076	0.969155664693	0.980841372092	0.916980107086	0.959728420878	0.978590135437	0.7561500302
alpha_rarefaction_31251_1.txt	31251	1	0.989076360948	0.81810975265	0.936646752913	0.905483174294	0.867852720473	0.636937321247	0.969330083738	0.980990481525	0.91658236179	0.960700128544	0.978822126222	0.757768268519
alpha_rarefaction_31251_2.txt	31251	2	0.988979414833	0.818164332453	0.936176570397	0.905357277455	0.869079305906	0.638189695494	0.968921564604	0.980571319615	0.917528106574	0.960227117921	0.978570148236	0.756602889792
alpha_rarefaction_31251_3.txt	31251	3	0.989123164993	0.817133867332	0.936497346539	0.905417785839	0.867478068995	0.637809266978	0.969415258703	0.980702235781	0.916382252229	0.959375575109	0.978712368638	0.753029190577
alpha_rarefaction_31251_4.txt	31251	4	0.989134270586	0.816653713742	0.936290861962	0.907281346569	0.866904845906	0.633820468825	0.969726381191	0.980624025618	0.916659601263	0.960158985322	0.979174892124	0.758425792133
alpha_rarefaction_31251_5.txt	31251	5	0.989067415857	0.816006714127	0.935818871178	0.90582707702	0.867639858833	0.63726362254	0.969689204178	0.980305184712	0.917335449208	0.960186441101	0.979134012565	0.75892548444
alpha_rarefaction_31251_6.txt	31251	6	0.988965309112	0.817112921728	0.935371506018	0.904831958116	0.870631330479	0.63897740828	0.969134336138	0.980830665833	0.917060283203	0.960406150815	0.978856868318	0.754934298472
alpha_rarefaction_31251_7.txt	31251	7	0.989159586342	0.817440679055	0.935608843788	0.906314541501	0.868377495079	0.639991256992	0.968707957539	0.980659453751	0.916362179018	0.96043519574	0.979168642028	0.754432398562
alpha_rarefaction_31251_8.txt	31251	8	0.989021330614	0.816992017594	0.936936067644	0.904985814509	0.866835347378	0.636864625996	0.969100716274	0.980475041105	0.916483332992	0.960926581891	0.978757923483	0.757711528214
alpha_rarefaction_31251_9.txt	31251	9	0.988849522602	0.81573779617	0.936536968707	0.904556044639	0.864145287225	0.640032531791	0.968759006816	0.980959185992	0.91605875447	0.959213179102	0.979323049298	0.759478267749
alpha_rarefaction_35714_0.txt	35714	0	0.989073635835	0.81615966295	0.936701201175	0.906022911061	0.865849630051	0.638521856117	0.969462664365	0.980723137043	0.916853487709	0.961254851152	0.97886791248	0.755890349749
alpha_rarefaction_35714_1.txt	35714	1	0.989033163539	0.814794977787	0.936257503388	0.90736424833	0.865118643411	0.639936272763	0.968977199093	0.980873104531	0.916829504765	0.959753130005	0.979185704125	0.757001535432
alpha_rarefaction_35714_2.txt	35714	2	0.989063998753	0.818180057005	0.936321561917	0.904769623104	0.868161164027	0.636785597617	0.968578528714	0.98080202909	0.917323605151	0.959873380281	0.978628369991	0.756413674986
alpha_rarefaction_35714_3.txt	35714	3	0.989173923583	0.817614183407	0.936815842626	0.906212494702	0.868562343246	0.640760527103	0.969356477706	0.980614239269	0.916952262314	0.959738098916	0.978886128227	0.756429513608
alpha_rarefaction_35714_4.txt	35714	4	0.989148863407	0.817697102141	0.935683650111	0.904342014822	0.868179086554	0.634303540912	0.96966112146	0.980366858223	0.916213662912	0.959886493674	0.97868514034	0.755424117874
alpha_rarefaction_35714_5.txt	35714	5	0.989095801438	0.81641438549	0.936129428667	0.905157538399	0.868138637779	0.638300734787	0.9691963698	0.98053368198	0.916558038854	0.960035473306	0.979084392456	0.755219866926
alpha_rarefaction_35714_6.txt	35714	6	0.989131318774	0.816617438467	0.936138245672	0.905148840564	0.868477610306	0.636108671778	0.968787337911	0.980657849183	0.916465100439	0.960294189606	0.978728163812	0.757065747628
